ArchivesSpace field code (please don't edit this row),collection_id,ead,res_uri,ref_id,title,unit_id,hierarchy,level,other_level,publish,restrictions_flag,processing_note,l_lang,l_langscript,n_langmaterial,p_langmaterial,l_lang_2,l_langscript_2,n_langmaterial_2,p_langmaterial_2,l_lang_3,l_langscript_3,n_langmaterial_3,p_langmaterial_3,l_lang_4,l_langscript_4,n_langmaterial_4,p_langmaterial_4,dates_label,begin,end,date_type,expression,date_certainty,dates_label_2,begin_2,end_2,date_type_2,expression_2,date_certainty_2,dates_label_3,begin_3,end_3,date_type_3,expression_3,date_certainty_3,dates_label_4,begin_4,end_4,date_type_4,expression_4,date_certainty_4,dates_label_5,begin_5,end_5,date_type_5,expression_5,date_certainty_5,portion,number,extent_type,container_summary,physical_details,dimensions,portion_2,number_2,extent_type_2,container_summary_2,physical_details_2,dimensions_2,cont_instance_type,type_1,indicator_1,barcode,type_2,indicator_2,type_3,indicator_3,cont_instance_type_2,type_1_2,indicator_1_2,barcode_2,type_2_2,indicator_2_2,type_3_2,indicator_3_2,digital_object_id,digital_object_title,digital_object_publish,digital_object_link,digital_object_link_publish,thumbnail,thumbnail_publish,people_agent_record_id_1,people_agent_header_1,people_agent_role_1,people_agent_relator_1,people_agent_record_id_2,people_agent_header_2,people_agent_role_2,people_agent_relator_2,people_agent_record_id_3,people_agent_header_3,people_agent_role_3,people_agent_relator_3,people_agent_record_id_4,people_agent_header_4,people_agent_role_4,people_agent_relator_4,people_agent_record_id_5,people_agent_header_5,people_agent_role_5,people_agent_relator_5,families_agent_record_id_1,families_agent_header_1,families_agent_role_1,families_agent_relator_1,families_agent_record_id_2,families_agent_header_2,families_agent_role_2,families_agent_relator_2,corporate_entities_agent_record_id_1,corporate_entities_agent_header_1,corporate_entities_agent_role_1,corporate_entities_agent_relator_1,corporate_entities_agent_record_id_2,corporate_entities_agent_header_2,corporate_entities_agent_role_2,corporate_entities_agent_relator_2,corporate_entities_agent_record_id_3,corporate_entities_agent_header_3,corporate_entities_agent_role_3,corporate_entities_agent_relator_3,subject_1_record_id,subject_1_term,subject_1_type,subject_1_source,subject_2_record_id,subject_2_term,subject_2_type,subject_2_source,subject_3_record_id,subject_3_term,subject_3_type,subject_3_source,subject_4_record_id,subject_4_term,subject_4_type,subject_4_source,subject_5_record_id,subject_5_term,subject_5_type,subject_5_source,subject_6_record_id,subject_6_term,subject_6_type,subject_6_source,n_abstract,p_abstract,l_abstract,n_accessrestrict,p_accessrestrict,l_accessrestrict,b_accessrestrict,e_accessrestrict,t_accessrestrict,n_acqinfo,p_acqinfo,l_acqinfo,n_arrangement,p_arrangement,l_arrangement,n_bioghist,p_bioghist,l_bioghist,n_custodhist,p_custodhist,l_custodhist,n_dimensions,p_dimensions,l_dimensions,n_odd,p_odd,l_odd,n_physdesc,p_physdesc,l_physdesc,n_physfacet,p_physfacet,l_physfacet,n_physloc,p_physloc,l_physloc,n_prefercite,p_prefercite,l_prefercite,n_processinfo,p_processinfo,l_processinfo,n_relatedmaterial,p_relatedmaterial,l_relatedmaterial,n_scopecontent,p_scopecontent,l_scopecontent,n_separatedmaterial,p_separatedmaterial,l_separatedmaterial,n_userestrict,p_userestrict,l_userestrict,
,,mt839rq8746,,wh800hq7983,"Folder 17: Official Court Transcript, 29 January 1946 A",H-5101,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),51 pages,Folders,,,,,,,,text,Box,25,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wh800hq7983,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: The following Official Court Transcripts in the French text are in bound folders. Certificate in the last folder (Item H-5116) indicates that these transcripts constitute the case of the French prosecution.,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vk635vc0747,"Folder 18: Official Court Transcript, 30 January 1946 M",H-5102,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),17 pages,Folders,,,,,,,,text,Box,25,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vk635vc0747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: The following Official Court Transcripts in the French text are in bound folders. Certificate in the last folder (Item H-5116) indicates that these transcripts constitute the case of the French prosecution.,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,gx427wg9427,"Folder 19: Official Court Transcript, 30 January 1946 A",H-5103,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),35 pages,Folders,,,,,,,,text,Box,25,,,,,,,,,,,,,,,,,https://purl.stanford.edu/gx427wg9427,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: The following Official Court Transcripts in the French text are in bound folders. Certificate in the last folder (Item H-5116) indicates that these transcripts constitute the case of the French prosecution.,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,dw519hy7198,"Folder 20: Official Court Transcript, 31 January 1946 M",H-5104,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),33 pages,Folders,,,,,,,,text,Box,25,,,,,,,,,,,,,,,,,https://purl.stanford.edu/dw519hy7198,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: The following Official Court Transcripts in the French text are in bound folders. Certificate in the last folder (Item H-5116) indicates that these transcripts constitute the case of the French prosecution.,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nb726bd6103,"Folder 21: Official Court Transcript, 31 January 1946 A",H-5105,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),46 pages,Folders,,,,,,,,text,Box,25,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nb726bd6103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85051829,French language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO FRENCH TRANSCRIPTS: The following Official Court Transcripts in the French text are in bound folders. Certificate in the last folder (Item H-5116) indicates that these transcripts constitute the case of the French prosecution.,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,July1946,July 1946,,2,Sub-Series,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,71,item(s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rk929pk3113,"Official Court Transcript, 1 July 1946 M & A",H-0170,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),82 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rk929pk3113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 12661-12741,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rd737md8337,"Official Court Transcript, 2 July 1946 M & A",H-0171,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),77 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rd737md8337,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 12742-12817,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,dz835sy4049,"Official Court Transcript, 3 July 1946 M & A",H-0172,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),87 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/dz835sy4049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 12818-12902,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kr005hb8217,"Official Court Transcript, 4 July 1946 M & A",H-0173,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),77 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kr005hb8217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 12903-12978,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,tt769mz2969,"Official Court Transcript, 5 July 1946 M & A",H-0174,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),87 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/tt769mz2969,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 12979-13064,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,mt480zd8249,"Official Court Transcript, 8 July 1946 M & A",H-0175,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),107 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/mt480zd8249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13065-13169,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yp754bh6409,"Official Court Transcript, 9 July 1946 M & A",H-0176,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),103 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yp754bh6409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13170-13271,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rg823gq1828,"Official Court Transcript, 10 July 1946 M",H-0177,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),46 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rg823gq1828,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13242-13316,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,dm261yv2590,"Official Court Transcript, 11 July 1946 M & A",H-0178,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),87 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/dm261yv2590,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,"pp. 13317-13401 (Errata Sheet for 11 July 1946, afternoon session inserted at p. 13400.)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yh411kv6474,"Official Court Transcript, 12 July 1946 M & A",H-0179,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),78 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yh411kv6474,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13402-13478,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nb498qg3623,"Official Court Transcript, 15 July 1946 M & A",H-0180,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),97 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nb498qg3623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13479-13573,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,cb145fm8677,"Official Court Transcript, 16 July 1946 M & A",H-0181,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),106 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/cb145fm8677,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13574-13677,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,fy106kb6687,"Official Court Transcript, 17 July 1946 M",H-0182,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),51 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fy106kb6687,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13678-13727,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,bv729tm6568,"Official Court Transcript, 18 July 1946 M & A",H-0183,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),98 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/bv729tm6568,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13728-13824,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wh357zc2662,"Official Court Transcript, 19 July 1946 M & A",H-0184,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),107 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wh357zc2662,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13825-13930,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,px553mh3207,"Official Court Transcript, 22 July 1946 M & A",H-0185,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),101 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/px553mh3207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 13931-14030,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,dd527tf3988,"Official Court Transcript, 23 July 1946 M & A",H-0186,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),115 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/dd527tf3988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 14031-14144,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kv776mz5975,"Official Court Transcript, 24 July 1946 M & A",H-0187,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),101 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kv776mz5975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 14145-14243,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pc097yq9175,"Official Court Transcript, 25 July 1946 M & A",H-0188,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),90 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pc097yq9175,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 14244-14330,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wp076dt1559,"Official Court Transcript, 26 July 1946 M & A",H-0189,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),137 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wp076dt1559,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 14331-14466 (Note: The entire 26 July 1946 afternoon session is numbered incorrectly as 13407-13466. The correct pagination for the afternoon session should be 14407-14466.),1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,js530zc4734,"Official Court Transcript, 27 July 1946 M",H-0190,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),69 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/js530zc4734,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 14467-14533,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,sg011zx0288,"Official Court Transcript, 29 July 1946 M & A",H-0191,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),128 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/sg011zx0288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 14534-14659,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zz573tk5500,"Official Court Transcript, 30 July 1946 M & A",H-0192,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),95 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zz573tk5500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 14660-14753,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,hh529td3482,"Official Court Transcript, 31 July 1946 M & A",H-0193,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),89 pages,Folders,,,,,,,,text,Box,2,,,,,,,,,,,,,,,,,https://purl.stanford.edu/hh529td3482,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO COURT TRANSCRIPTS: Transcript page numbers as indicated are inclusive. For purpose of present inventory, transcript page numbers have been checked at beginning and end of each Morning and Afternoon Court Session only.",1,,,,,,,,,,,pp. 14754-14841,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
