ArchivesSpace field code (please don't edit this row),collection_id,ead,res_uri,ref_id,title,unit_id,hierarchy,level,other_level,publish,restrictions_flag,processing_note,l_lang,l_langscript,n_langmaterial,p_langmaterial,l_lang_2,l_langscript_2,n_langmaterial_2,p_langmaterial_2,l_lang_3,l_langscript_3,n_langmaterial_3,p_langmaterial_3,l_lang_4,l_langscript_4,n_langmaterial_4,p_langmaterial_4,dates_label,begin,end,date_type,expression,date_certainty,dates_label_2,begin_2,end_2,date_type_2,expression_2,date_certainty_2,dates_label_3,begin_3,end_3,date_type_3,expression_3,date_certainty_3,dates_label_4,begin_4,end_4,date_type_4,expression_4,date_certainty_4,dates_label_5,begin_5,end_5,date_type_5,expression_5,date_certainty_5,portion,number,extent_type,container_summary,physical_details,dimensions,portion_2,number_2,extent_type_2,container_summary_2,physical_details_2,dimensions_2,cont_instance_type,type_1,indicator_1,barcode,type_2,indicator_2,type_3,indicator_3,cont_instance_type_2,type_1_2,indicator_1_2,barcode_2,type_2_2,indicator_2_2,type_3_2,indicator_3_2,digital_object_id,digital_object_title,digital_object_publish,digital_object_link,digital_object_link_publish,thumbnail,thumbnail_publish,people_agent_record_id_1,people_agent_header_1,people_agent_role_1,people_agent_relator_1,people_agent_record_id_2,people_agent_header_2,people_agent_role_2,people_agent_relator_2,people_agent_record_id_3,people_agent_header_3,people_agent_role_3,people_agent_relator_3,people_agent_record_id_4,people_agent_header_4,people_agent_role_4,people_agent_relator_4,people_agent_record_id_5,people_agent_header_5,people_agent_role_5,people_agent_relator_5,families_agent_record_id_1,families_agent_header_1,families_agent_role_1,families_agent_relator_1,families_agent_record_id_2,families_agent_header_2,families_agent_role_2,families_agent_relator_2,corporate_entities_agent_record_id_1,corporate_entities_agent_header_1,corporate_entities_agent_role_1,corporate_entities_agent_relator_1,corporate_entities_agent_record_id_2,corporate_entities_agent_header_2,corporate_entities_agent_role_2,corporate_entities_agent_relator_2,corporate_entities_agent_record_id_3,corporate_entities_agent_header_3,corporate_entities_agent_role_3,corporate_entities_agent_relator_3,subject_1_record_id,subject_1_term,subject_1_type,subject_1_source,subject_2_record_id,subject_2_term,subject_2_type,subject_2_source,subject_3_record_id,subject_3_term,subject_3_type,subject_3_source,subject_4_record_id,subject_4_term,subject_4_type,subject_4_source,subject_5_record_id,subject_5_term,subject_5_type,subject_5_source,subject_6_record_id,subject_6_term,subject_6_type,subject_6_source,n_abstract,p_abstract,l_abstract,n_accessrestrict,p_accessrestrict,l_accessrestrict,b_accessrestrict,e_accessrestrict,t_accessrestrict,n_acqinfo,p_acqinfo,l_acqinfo,n_arrangement,p_arrangement,l_arrangement,n_bioghist,p_bioghist,l_bioghist,n_custodhist,p_custodhist,l_custodhist,n_dimensions,p_dimensions,l_dimensions,n_odd,p_odd,l_odd,n_physdesc,p_physdesc,l_physdesc,n_physfacet,p_physfacet,l_physfacet,n_physloc,p_physloc,l_physloc,n_prefercite,p_prefercite,l_prefercite,n_processinfo,p_processinfo,l_processinfo,n_relatedmaterial,p_relatedmaterial,l_relatedmaterial,n_scopecontent,p_scopecontent,l_scopecontent,n_separatedmaterial,p_separatedmaterial,l_separatedmaterial,n_userestrict,p_userestrict,l_userestrict,
,,mt839rq8746,,fd502hj0770,"Gestapo, Index of Affidavits XIX/1-2",H-1460,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),5 pages,Folders,,,,,,,,text,Box,12,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fd502hj0770,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3 pages (counted manually),1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kt456ky1112,"Gestapo, Index of Affidavits XX",H-1461,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),20 pages,Folders,,,,,,,,text,Box,12,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kt456ky1112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,14 pages (counted manually),1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yq031br7413,"Gestapo, Index of Affidavits XXI",H-1462,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),35 pages,Folders,,,,,,,,text,Box,12,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yq031br7413,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,24 pages (counted manually),1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,fr372fx6438,"Gestapo, Index of Affidavits XXII",H-1463,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),14 pages,Folders,,,,,,,,text,Box,12,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fr372fx6438,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,11 pages (counted manually),1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,cx968pv9585,"Gestapo, Index of Affidavits XXIII",H-1464,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),43 pages,Folders,,,,,,,,text,Box,12,,,,,,,,,,,,,,,,,https://purl.stanford.edu/cx968pv9585,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,31 pages (counted manually),1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rx887gx2224,List of Bormann Exhibits,H-1522,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),4 pages,Folders,,,,,,,,text,Box,14,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rx887gx2224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO EXHIBITS: In instances where an exhibit is loose in a folder, the pages of such exhibit have been counted manually",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,st572qt2917,Letter of JODL's Defense Counsel (Dr. Exner) dated 23-6-46 to the International Military Tribunal,H-1710,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),4 pages,Folders,,,,,,,,text,Box,14,,,,,,,,,,,,,,,,,https://purl.stanford.edu/st572qt2917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xy109pm8214,List of Von PAPEN Exhibits,H-1863,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),4 pages,Folders,,,,,,,,text,Box,14,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xy109pm8214,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO EXHIBITS: In instances where an exhibit is loose in a folder, the pages of such exhibit have been counted manually",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,sn615ft1728,"(a) Certificate re VON RIBBENTROP exhibits, (b) List of VON RIBBENTROP exhibits, (c) List entitles ""Ribbentrop Documents - Prosecution Comments (starting with Book 3)""",H-2042,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),20 pages,Folders,,,,,,,,text,Box,14,,,,,,,,,,,,,,,,,https://purl.stanford.edu/sn615ft1728,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO EXHIBITS: In instances where an exhibit is loose in a folder, the pages of such exhibit have been counted manually",1,,,,,,,,,,,"(a) 1 page, (b) 5 pages, (c) 11 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nz458br6788,List of SAUCKEL Exhibits,H-2209,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),8 pages,Folders,,,,,,,,text,Box,14,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nz458br6788,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO EXHIBITS: In instances where an exhibit is loose in a folder, the pages of such exhibit have been counted manually",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zz903bv5774,List of SPEER Exhibits,H-2545,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),5 pages,Folders,,,,,,,,text,Box,16,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zz903bv5774,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO EXHIBITS: In instances where an exhibit is loose in a folder, the pages of such exhibit have been counted manually",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jt547nv8754,List of General Staff witnesses heard before the Commission,H-2600,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),4 pages,Folders,,,,,,,,text,Box,16,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jt547nv8754,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO EXHIBITS: In instances where an exhibit is loose in a folder, the pages of such exhibit have been counted manually",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,fg640zs6934,Letter of Defense Counsel Dr. R. Servatius to International Military Tribunal 17 Aug 1946.,H-2667,3,Item,,1,,,,,,,,,,,,,,,,,,,,1946-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),15 pages,Folders,,,,,,,,text,Box,16,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fg640zs6934,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO EXHIBITS: In instances where an exhibit is loose in a folder, the pages of such exhibit have been counted manually",1,,,,,,,,,,,"Notation on Folder: ""Political Leaders Statistical Report (See Exhibit PL 10a)""",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jd737ys9401,"Brief Note on the Responsibility of the Defendant Schacht, prepared by the French Delegation to the Public Prosecutor",H-2739,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),45 pages,Folders,,,,,,,,text,Box,16,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jd737ys9401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO FINAL PLEAS: The Final Pleas in English listed below have various titles, such as Final Plea: Closing Speech: Final Pleading, Plea, Final Speech.",1,,,,,,,,,,,pp. 1-42 plus cover page,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,tn371bv5392,"Cross-index of PS, C, D, EC, ECH, F, L, M, R, TC, UK Documents (by Document number)",H-5174,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),79 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/tn371bv5392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,77 pages,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,mt473nr1163,"List of GB, RF, USSR Exhibits (by Exhibit number)",H-5175,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),114 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/mt473nr1163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ss277hj8300,List of USA Exhibits (by Exhibit number),H-5176,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),72 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ss277hj8300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xj660hh8484,Physical description of GB Exhibits (listed by Exhibit number),H-5177,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),36 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xj660hh8484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""Archives GB Exh."", 32 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ty744zn8328,Carbon copy of Physical description of GB Exhibits,H-5178,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),34 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ty744zn8328,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""Summary of GB Exhibits"", 32 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rm587kg0334,Physical description of RF Exhibits (listed by Exhibit number),H-5179,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),43 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rm587kg0334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""French Exh. description"", 41 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,hg691bx4266,Carbon copy of Physical description of RF Exhibits,H-5180,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),43 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/hg691bx4266,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""Summary of French Exhibits"", 41 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rz706qf4377,Physical description of USA Exhibits (listed by Exhibit number),H-5181,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),44 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rz706qf4377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""USA Exh. Archives Documents ..."", 42 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,hz086xy5819,Carbon copy of Physical description of USA Exhibits,H-5182,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),44 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/hz086xy5819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""Summary of USA Exhibits"", 42 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pd906tz7642,Physical description of USSR Exhibits (listed by Exhibit number),H-5183,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),25 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pd906tz7642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""Russian Exh. Description"", 23 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,gz420cz8132,Carbon copy of Physical description of USSR Exhibits,H-5184,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),25 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/gz420cz8132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""Summary of USSR-Exhibits"", 23 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xj804qn5331,List of Defense Exhibits for Individual Defendants & for Organizations (by Exhibit number),H-5185,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),128 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xj804qn5331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""List of defense documents""",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xm163sk8401,"(a) List of Summaries of Commission Transcript (by name of witness), (b) List of Commission Transcripts (according to pagination)",H-5187,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),10 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xm163sk8401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"(a) pp. 1-2, (b) pp. 1-6",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,fd591qh2028,"List of Defense Affidavits for Organizations, presented before the Commission (listed by Affidavit number)",H-5188,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),129 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fd591qh2028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,sr947cw5537,"Lists of Defense Affidavits for Political Leaders, SA, SA-NSRK, SA Stahlhelm (This duplicates portions of Item H-5188)",H-5189,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),24 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/sr947cw5537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,22 pages,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,zd464cs0028,"List of Defense Affidavits for Gestapo, Political Leaders, SA, SA Stahlhelm, SD & SS (This duplicates portions of Item H-5188)",H-5190,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),41 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/zd464cs0028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,39 pages,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wt624ng0115,Lists of Defense Affidavits for Organizations,H-5191,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),80 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wt624ng0115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Notation on Folder: ""List of Commission Transcripts"", 78 pages",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,wt834km1274,Index to Electrical Transcriptions of International Military Tribunal,H-5192,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),104 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/wt834km1274,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,df496qv9353,Index to Electrical Transcriptions of International Military Tribunal (Duplicate of Item H-5192),H-5193,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),104 pages,Folders,,,,,,,,text,Box,26,,,,,,,,,,,,,,,,,https://purl.stanford.edu/df496qv9353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vz560rw7402,List of 13 witnesses heard before the Commission - Gestapo,H-5195,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),4 pages,Folders,,,,,,,,text,Box,27,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vz560rw7402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: The following items relate to testimony heard before the Commissions, grouped according to name of witness and organizations (For English text of Commission Transcripts, see Box 8, Items H-908 through H-1095.)",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,Packages,Packages,,2,Sub-Series,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,2,item(s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ph041rx8314,"International Military Tribunal, Nuremberg, Germany, 1945-1946",H-0654,3,Item,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole,1,item(s),16 pages,Package,,,,,,,,text,Box,5,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ph041rx8314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,114 printed pamphlets,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
